,id,score
12261,10175411_738696912836889_1339265906_a.jpg,5.677
12262,10175411_747160805334723_2105726161_a.jpg,4.86
12263,10175412_1399086257034526_992749720_a.jpg,3.386
12264,10175412_1431763810404774_1775455820_a.jpg,3.129
12265,10175412_1466930440206059_1436627744_a.jpg,4.257
12266,10175412_215636588646765_570222807_a.jpg,5.321
12267,10175412_223493827849833_2068742468_a.jpg,3.972
12268,10175412_233528093521006_508435502_a.jpg,4.655
12269,10175412_241924689327406_1808505528_a.jpg,4.208
12270,10175412_521898867918707_1338620860_a.jpg,3.927
12271,10175412_550890655009163_396286676_a.jpg,4.359
12272,10175412_565354683562681_759179860_a.jpg,3.822
12273,10175412_587486698017193_924585652_a.jpg,4.431
12274,10175412_615969695154168_634940208_a.jpg,4.963
12275,10175412_623274311100692_2110716172_a.jpg,3.648
12276,10175412_673727939351345_724996979_a.jpg,4.709
12277,10175412_699656023410231_95955606_a.jpg,3.765
12278,10175412_776778215665523_1312840838_a.jpg,3.013
12279,10245902_1378728819075144_364358189_a.jpg,4.169
12280,10245902_1411617289106153_1993470830_a.jpg,3.937
12281,10245902_1423156934608160_1479980385_a.jpg,4.69
12282,10245902_1438575916383981_690997602_a.jpg,4.301
12283,10245902_230323057158098_249204062_a.jpg,4.314
12284,10245902_280911868737703_1399193390_a.jpg,4.308
12285,10245902_283811405117867_1595384071_a.jpg,4.89
12286,10245902_287524564743561_1299688584_a.jpg,3.373
12287,10245902_373999322741424_102694820_a.jpg,4.193
12288,10245902_533626620085222_1493203325_a.jpg,4.7
12289,10245902_618034714956327_929893602_a.jpg,3.593
12290,10245902_621176217962571_782493940_a.jpg,5.514
12291,10245902_631290016956021_11784423_a.jpg,4.582
12292,10245902_652959954741157_1972075183_a.jpg,3.268
12293,10245902_659581720743923_1465745129_a.jpg,4.266
12294,10245902_682772161785471_1953402770_a.jpg,4.461
12295,10245902_695133020543751_973283345_a.jpg,4.322
12296,10245902_699699596739608_936221955_a.jpg,5.208
12297,10245902_700945263295603_323489344_a.jpg,3.901
12298,10245902_730076770376765_848499073_a.jpg,4.133
12299,10245902_758145497537980_866158679_a.jpg,5.078
12300,10245903_1402637626676213_2021776852_a.jpg,4.263
12301,10245903_1411750195755028_458210236_a.jpg,4.942
12302,10245903_1438334256409183_1175016146_a.jpg,3.998
12303,10245903_1439042906343024_1625776484_a.jpg,4.604
12304,10245903_1474698889428874_543282724_a.jpg,4.534
12305,10245903_458818234250326_1965147461_a.jpg,3.497
12306,10245903_491122904348095_1002808337_a.jpg,4.914
12307,10245903_544850718963461_1750219162_a.jpg,4.81
12308,10245903_556241417824002_195565524_a.jpg,3.037
12309,10245903_619289958146789_608186265_a.jpg,4.359
12310,10245903_670783279625936_1557903473_a.jpg,3.147
12311,10245903_672243616174798_1138221838_a.jpg,3.668
12312,10245904_136543176516148_1576045428_a.jpg,4.445
12313,10245904_1397319527212547_714315586_a.jpg,4.153
12314,10245904_294114814046673_2053976838_a.jpg,4.788
12315,10245904_395637403912781_511701113_a.jpg,4.048
12316,10245904_484787441621185_1567091185_a.jpg,4.276
12317,10245904_604047383014240_918775219_a.jpg,4.349
12318,10245904_621670171258391_1716325178_a.jpg,4.423
12319,10245904_685128081533888_1393033689_a.jpg,4.076
12320,10245905_1383759245202906_237663771_a.jpg,3.374
12321,10245905_1399144427028698_976010237_a.jpg,4.29
12322,10245905_1423591054558173_1724398579_a.jpg,3.836
12323,10245905_1424844374434669_1732876297_a.jpg,4.694
12324,10245905_1438193643088383_42795667_a.jpg,5.2
12325,10245905_1471498016414389_1960605883_a.jpg,5.28
12326,10245905_1493524420867760_2102129766_a.jpg,4.524
12327,10245905_251355005047790_1641454092_a.jpg,3.724
12328,10245905_282169755279014_2131709442_a.jpg,4.416
12329,10245905_289960351167722_1835891041_a.jpg,4.674
12330,10245905_476090822491924_1693267564_a.jpg,4.37
12331,10245905_587795177982491_1790358613_a.jpg,4.672
12332,10245905_598001503629140_2046327841_a.jpg,4.226
12333,10245905_623646591038927_270448521_a.jpg,4.517
12334,10245905_671164542947792_1646579023_a.jpg,3.346
12335,10245906_1395090694103657_333480324_a.jpg,5.131
12336,10245906_1421227271468160_1362308862_a.jpg,4.555
12337,10245906_1422445064676937_1625659024_a.jpg,4.347
12338,10245906_1439399909637347_1111401123_a.jpg,5.456
12339,10245906_1490244877865458_1206184156_a.jpg,4.987
12340,10245906_236779363176309_1714093208_a.jpg,4.435
12341,10245906_272166692964342_1445062098_a.jpg,4.28
12342,10245906_291566164332832_296934378_a.jpg,4.529
12343,10245906_305205769626563_127636453_a.jpg,4.897
12344,10245906_427265917410204_240805743_a.jpg,4.671
12345,10245906_699602710096028_763705853_a.jpg,3.256
12346,10245906_754452374579438_837851747_a.jpg,3.21
12347,10245906_764397240245567_1887907177_a.jpg,5.028
12348,10245907_1422806251311439_282659117_a.jpg,4.204
12349,10245907_1427107174206820_1006865616_a.jpg,5.103
12350,10245907_1451866468384091_511874840_a.jpg,3.627
12351,10245907_223257271206923_1071870927_a.jpg,3.477
12352,10245907_266291333551143_4541910_a.jpg,3.97
12353,10245907_297470837082800_303124197_a.jpg,4.317
12354,10245907_497771676993694_1342883994_a.jpg,3.402
12355,10245907_520122334764943_649396476_a.jpg,4.565
12356,10245907_563626073751650_1782545220_a.jpg,4.756
12357,10245907_586184368145346_1980825460_a.jpg,4.689
12358,10245907_638290432913787_1192042578_a.jpg,5.377
12359,10245907_843124649037231_1265417829_a.jpg,3.795
12360,10245907_865375856810034_1782750562_a.jpg,4.853
12361,10245908_1380077772252029_2032434845_a.jpg,3.712
12362,10245908_1399305867012245_543914602_a.jpg,5.101
12363,10245908_1406597992945946_1470689885_a.jpg,4.166
12364,10245908_1440265446219603_758366583_a.jpg,4.46
12365,10245908_1487831814763383_997843275_a.jpg,4.64
12366,10245908_214992328709765_650954206_a.jpg,4.451
12367,10245908_224783664383463_126421274_a.jpg,4.139
12368,10245908_284353891724688_1305349910_a.jpg,4.032
12369,10245908_372191466254889_1451990640_a.jpg,4.917
12370,10245908_750945848262561_659733050_a.jpg,4.04
12371,10245908_766695006683824_1772611828_a.jpg,4.214
12372,10245908_777074268972188_1948487927_a.jpg,3.461
12373,10245908_812308475465423_872843184_a.jpg,4.571
12374,10245908_895365680489687_726956985_a.jpg,4.249
12375,10245909_1384937805120528_900856337_a.jpg,5.372
12376,10245909_1394857394126755_389989750_a.jpg,4.99
12377,10245909_1397908807152110_1943956657_a.jpg,4.893
12378,10245909_1401596656781254_487054333_a.jpg,5.418
12379,10245909_1405569869715033_295197547_a.jpg,3.643
12380,10245909_1436337269943063_1270433037_a.jpg,4.688
12381,10245909_1437725993136748_333181849_a.jpg,4.546
12382,10245909_1439820789596688_270563021_a.jpg,3.849
12383,10245909_1478518899029306_1448328948_a.jpg,3.838
12384,10245909_213565612186168_201764250_a.jpg,4.433
12385,10245909_284118948414507_400316470_a.jpg,4.452
12386,10245909_424021167734096_1454588994_a.jpg,4.005
12387,10245909_430539133749069_1436137336_a.jpg,4.452
12388,10245909_446299175501190_1564789490_a.jpg,4.928
12389,10245909_452219854908603_1200625129_a.jpg,3.596
12390,10245909_552195081564152_1171050285_a.jpg,4.887
12391,10245909_555645537883862_1802078962_a.jpg,4.062
12392,10245909_560003174097886_109701483_a.jpg,4.006
12393,10245909_716278528423190_530067195_a.jpg,3.545
12394,10245909_767445016634162_1880150503_a.jpg,4.135
12395,10245909_769624523061669_780588975_a.jpg,4.273
12396,10245910_1466037860280190_200133344_a.jpg,5.63
12397,10245910_1479768402241644_453251429_a.jpg,4.111
12398,10245910_1481920295355493_335798235_a.jpg,4.746
12399,10245910_271020536400951_1848990240_a.jpg,4.013
12400,10245910_294463657378046_1291977963_a.jpg,3.482
12401,10245910_438649922936155_785286242_a.jpg,4.451
12402,10245910_469184126587696_265446802_a.jpg,4.662
12403,10245910_603616516388379_1424705740_a.jpg,5.275
12404,10245910_640279782674054_1197271829_a.jpg,4.768
12405,10245910_644586695627875_1605254623_a.jpg,3.656
12406,10245910_708246299239634_2122962386_a.jpg,4.52
12407,10245910_748707861818120_322624369_a.jpg,4.655
12408,10245910_772257019458803_593732421_a.jpg,3.508
12409,10245910_859533687405601_574959499_a.jpg,3.487
12410,10245911_1389042204709829_657757243_a.jpg,4.405
12411,10245911_1419264391665747_333082267_a.jpg,4.365
12412,10245911_1481816868697881_98521601_a.jpg,4.762
12413,10245911_1483517008543394_1205256187_a.jpg,4.953
12414,10245911_1560626444163097_415474521_a.jpg,4.11
12415,10245911_219053401637681_229597880_a.jpg,5.015
12416,10245911_263074003874471_274518462_a.jpg,4.361
12417,10245911_267835720065080_290182844_a.jpg,3.985
12418,10245911_272805786222561_1696245995_a.jpg,3.482
12419,10245911_297232527098742_1457959184_a.jpg,4.544
12420,10245911_608526669233930_1727217475_a.jpg,4.307
12421,10245911_616064511820624_214094660_a.jpg,3.46
12422,10245911_702721073125959_248350485_a.jpg,4.856
12423,10245911_705620306148169_1432897563_a.jpg,3.836
12424,10245912_1421232258131228_1993341156_a.jpg,3.906
12425,10245912_1433740233534224_706506662_a.jpg,3.391
12426,10245912_224003477809158_1909688175_a.jpg,4.346
12427,10245912_243884155799792_1658738587_a.jpg,3.492
12428,10245912_298471483637057_1083649081_a.jpg,3.997
12429,10245912_542975025817778_698170360_a.jpg,4.541
12430,10245912_563943790370243_272083544_a.jpg,4.295
12431,10245912_578991182196923_490732493_a.jpg,4.122
12432,10245912_610090552414275_985171436_a.jpg,5.707
12433,10245912_617776454965379_1896780996_a.jpg,5.247
12434,10245912_639216636133178_1397544376_a.jpg,4.852
12435,10245912_825804390781502_186060984_a.jpg,4.263
12436,10245913_1386308291649489_61835633_a.jpg,4.368
12437,10245913_1426343904283246_1967399962_a.jpg,3.044
12438,10245913_1437642246481401_679044961_a.jpg,3.581
12439,10245913_232848876911842_1734805654_a.jpg,5.586
12440,10245913_233295490200263_506478998_a.jpg,3.595
12441,10245913_445472028932048_545084745_a.jpg,4.525
12442,10245913_547497135366575_2092702428_a.jpg,4.075
12443,10245913_614162772006468_180253855_a.jpg,4.639
12444,10245913_723202537722612_1693539469_a.jpg,4.213
12445,10245913_766514476705990_145363744_a.jpg,4.871
12446,10245914_138548442982505_1067933244_a.jpg,2.437
12447,10245914_1421244641462013_977209566_a.jpg,3.879
12448,10245914_1458849734349946_1774934847_a.jpg,4.343
12449,10245914_1460365924195514_979528601_a.jpg,4.263
12450,10245914_244530825735085_1724972450_a.jpg,4.266
12451,10245914_259794674203205_166573987_a.jpg,4.378
12452,10245914_261222584050704_1739915624_a.jpg,5.7
12453,10245914_277525705750018_279073514_a.jpg,3.835
12454,10245914_617816874966794_431924620_a.jpg,3.78
12455,10245914_716035458419892_39704180_a.jpg,3.424
12456,10245914_748511965181875_44073036_a.jpg,4.133
12457,10245914_837342839614275_1190367344_a.jpg,4.511
12458,10245914_865788583447155_742688386_a.jpg,3.492
12459,10245915_1403160883290718_1777487507_a.jpg,4.835
12460,10245915_1423251044596317_1274091303_a.jpg,4.647
12461,10245915_1460462357521088_1843349219_a.jpg,5.443
12462,10245915_1475570019327745_1771834415_a.jpg,5.276
12463,10245915_229935583866189_2112621739_a.jpg,4.366
12464,10245915_558525830929555_951731500_a.jpg,3.831
12465,10245915_561682567280240_1617379733_a.jpg,4.158
12466,10245915_563962100388840_2024978981_a.jpg,3.622
12467,10245915_621345687945691_1422977515_a.jpg,5.816
12468,10245915_628856347190140_2072876292_a.jpg,4.223
12469,10245915_657170040998143_247027705_a.jpg,4.281
12470,10245915_686705571368898_1295075907_a.jpg,4.304
12471,10245915_708585462527195_962018881_a.jpg,5.147
12472,10245915_736520693060056_383090249_a.jpg,4.543
12473,10245916_1397412620535574_634855819_a.jpg,4.302
12474,10245916_1400546280220639_1432742456_a.jpg,4.066
12475,10245916_230362150491902_1428663363_a.jpg,4.571
12476,10245916_306746112812927_1799466983_a.jpg,4.58
12477,10245916_476682422432015_779751883_a.jpg,4.766
12478,10245916_537845376333629_1844996093_a.jpg,5.04
12479,10245916_559138717526514_591317352_a.jpg,4.421
12480,10245916_637287919673306_27862695_a.jpg,4.206
12481,10245916_657634934291702_1502380491_a.jpg,4.311
12482,10245917_1464324337132014_945568687_a.jpg,3.456
12483,10245917_1471761176386978_2024151608_a.jpg,4.086
12484,10245917_1483233325232853_2039386408_a.jpg,4.417
12485,10245917_1516439745249603_352832207_a.jpg,4.917
12486,10245917_228550390679535_1715166587_a.jpg,3.919
12487,10245917_285225824976796_868769758_a.jpg,4.715
12488,10245917_506699356102265_1757127425_a.jpg,3.666
12489,10245917_546614985453309_1586367621_a.jpg,3.763
12490,10245917_616937128381848_1397851874_a.jpg,5.754
12491,10245917_623456207737777_777804151_a.jpg,4.279
12492,10245917_639976466055375_1635706488_a.jpg,4.29
12493,10245917_751208784912737_1251197039_a.jpg,5.673
12494,10245918_137903836379914_1833634435_a.jpg,3.521
12495,10245918_1397639290513052_949565943_a.jpg,4.299
12496,10245918_1425718441010792_509331289_a.jpg,3.672
12497,10245918_1436021173308500_121875150_a.jpg,3.946
12498,10245918_512342708874461_109929096_a.jpg,4.507
12499,10245918_555152081268739_39363976_a.jpg,4.386
12500,10245918_661377673909682_115203949_a.jpg,4.796
12501,10245918_726543680729835_1751957986_a.jpg,4.778
12502,10245919_234869706701878_1595077914_a.jpg,4.604
12503,10245919_262807620556874_1505304912_a.jpg,3.96
12504,10245919_390916511051322_1051029911_a.jpg,3.824
12505,10245919_446185995484045_653737668_a.jpg,4.357
12506,10245919_475006679293830_1466845421_a.jpg,5.607
12507,10245919_481047662024892_175111652_a.jpg,3.977
12508,10245919_544828035630226_1724094215_a.jpg,4.357
12509,10245919_554801684634155_312821792_a.jpg,4.96
12510,10245919_637399966327595_1882862602_a.jpg,4.306
12511,10245919_772114636132754_568617850_a.jpg,4.179
12512,10245919_801447179884982_127478331_a.jpg,3.825
12513,10245920_1412767975653174_1852028824_a.jpg,3.754
12514,10245920_1474648326086691_1803916566_a.jpg,4.294
12515,10245920_212831892260171_169368838_a.jpg,4.284
12516,10245920_236418873226362_1328649921_a.jpg,4.449
12517,10245920_238674776340332_511535020_a.jpg,4.7
12518,10245920_290332234463880_1563008883_a.jpg,4.991
12519,10245920_290598667731434_1814266093_a.jpg,4.995
12520,10245920_378349018974929_806900020_a.jpg,4.197
12521,10245920_431070917037835_651244247_a.jpg,3.573
12522,10245920_447116062058254_207578853_a.jpg,4.118
12523,10245920_552297404885716_214034622_a.jpg,3.706
12524,10245920_692489234141648_128089815_a.jpg,4.823
12525,10245920_757650730925546_552690523_a.jpg,3.951
12526,10245921_1411216809143626_642327705_a.jpg,4.33
12527,10245921_1438987873012384_1603948035_a.jpg,4.572
12528,10245921_1439694026274253_473722171_a.jpg,4.458
12529,10245921_269187106585812_1274290306_a.jpg,4.444
12530,10245921_272300742948553_254035364_a.jpg,3.711
12531,10245921_289971957826348_1617358036_a.jpg,4.639
12532,10245921_293426334150521_849698594_a.jpg,4.366
12533,10245921_299976673488713_163438195_a.jpg,4.739
12534,10245921_302112153277994_654260246_a.jpg,4.778
12535,10245921_513957508710801_309409918_a.jpg,3.636
12536,10245921_565371816909438_994321970_a.jpg,4.887
12537,10245921_615447061876943_454458747_a.jpg,4.936
12538,10245921_638539812889284_1368906118_a.jpg,4.785
12539,10245921_712749148777169_1052663454_a.jpg,5.029
12540,10245922_1394095990869659_1018605947_a.jpg,4.821
12541,10245922_1424103181180234_1746573959_a.jpg,4.181
12542,10245922_1433564893557974_1534931133_a.jpg,4.367
12543,10245922_1436457293263707_616836337_a.jpg,4.568
12544,10245922_1437588229821683_1031440252_a.jpg,4.273
12545,10245922_236886156501486_1795860484_a.jpg,4.14
12546,10245922_278693992291909_1456688426_a.jpg,4.434
12547,10245922_295216037307473_1438824050_a.jpg,5.058
12548,10245922_311477155667438_485205647_a.jpg,4.557
12549,10245922_500674530055680_1348355533_a.jpg,4.09
12550,10245922_505579802880962_1693721750_a.jpg,4.121
12551,10245922_561224367318183_1271329041_a.jpg,4.217
12552,10245922_608787222546703_2136200551_a.jpg,4.921
12553,10245922_650567078324436_1637307190_a.jpg,4.666
12554,10245922_652954604741939_780231742_a.jpg,3.811
12555,10245922_659034554132585_1510528528_a.jpg,4.131
12556,10245922_682812791760380_1434853767_a.jpg,4.233
12557,10245922_690804700963019_1366983907_a.jpg,5.377
12558,10245922_719821264735655_440845832_a.jpg,4.073
12559,10245923_1419511714973841_935524454_a.jpg,4.338
12560,10245923_1421385264781140_1681355489_a.jpg,4.369
12561,10245923_1422791211304994_1299238506_a.jpg,5.084
12562,10245923_1460640320838836_631286476_a.jpg,4.027
12563,10245923_1462762983957323_1770189249_a.jpg,3.455
12564,10245923_1493115254245010_901099414_a.jpg,5.614
12565,10245923_225789507619251_409144845_a.jpg,4.529
12566,10245923_387895058016396_1653165084_a.jpg,5.024
12567,10245923_547185012066245_1207812092_a.jpg,2.847
12568,10245923_619328258156064_370452070_a.jpg,3.515
12569,10245923_657246850996170_2097423147_a.jpg,4.263
12570,10245923_758255867519375_966973063_a.jpg,3.647
12571,10245923_867219206638206_1100802348_a.jpg,3.995
12572,10245924_1435507463356944_1288078089_a.jpg,4.046
12573,10245924_1476107955938342_1952019600_a.jpg,6.138
12574,10245924_1479684128913509_1273503574_a.jpg,4.398
12575,10245924_1482587511970002_78214194_a.jpg,4.553
12576,10245924_1488119028083062_1399891346_a.jpg,4.779
12577,10245924_213566948853666_216219150_a.jpg,3.61
12578,10245924_235217386668531_1186725881_a.jpg,4.423
12579,10245924_254054284767054_892838166_a.jpg,4.174
12580,10245924_277599885750631_1938185171_a.jpg,4.783
12581,10245924_299045080252659_528169833_a.jpg,5.205
12582,10245924_610858245674694_501684383_a.jpg,4.465
12583,10245924_667002323357839_1675546682_a.jpg,4.052
12584,10245925_1403229859951021_1240805513_a.jpg,4.134
12585,10245925_1409960759273992_504327133_a.jpg,4.799
12586,10245925_1410307875902755_815907903_a.jpg,5.117
12587,10245925_1419773361614791_1152033892_a.jpg,3.302
12588,10245925_1423181361273322_840600229_a.jpg,4.744
12589,10245925_1423929211191899_1042775162_a.jpg,4.95
12590,10245925_263750950463878_1876547344_a.jpg,4.515
12591,10245925_423275357808082_1989745293_a.jpg,4.749
12592,10245925_472130479582166_1707994976_a.jpg,3.599
12593,10245925_561856260579761_65823643_a.jpg,4.537
12594,10245925_571585596290112_685525086_a.jpg,3.584
12595,10245925_670816059651821_2081161263_a.jpg,3.321
12596,10245925_732413906780587_1601210595_a.jpg,4.339
12597,10245925_757011797652158_565260341_a.jpg,4.687
12598,10245926_1396701007273833_1772942_a.jpg,3.888
12599,10245926_1462224140677834_54397156_a.jpg,4.001
12600,10245926_239007449556531_1486550659_a.jpg,4.392
12601,10245926_241342346055118_944407529_a.jpg,4.678
12602,10245926_248178378700204_1287360519_a.jpg,4.328
12603,10245926_267794470057392_478469645_a.jpg,4.118
12604,10245926_269408549896792_527515371_a.jpg,4.917
12605,10245926_437811916362701_1294393646_a.jpg,4.641
12606,10245926_452427968221546_170371973_a.jpg,4.088
12607,10245926_676355602429546_1685872830_a.jpg,3.683
12608,10245926_826045774091795_1180409683_a.jpg,4.045
12609,10245926_879001935450136_1861117394_a.jpg,3.559
12610,10245926_906239129403173_2091332020_a.jpg,3.066
12611,10245927_1409025519366001_757689129_a.jpg,4.99
12612,10245927_1410904755843009_359353156_a.jpg,4.631
12613,10245927_1414920078769089_1154515393_a.jpg,4.367
12614,10245927_1422727277979539_1509563943_a.jpg,4.915
12615,10245927_1425340607715320_742025300_a.jpg,4.267
12616,10245927_1458925471010868_808789832_a.jpg,4.282
12617,10245927_283622455130984_730225949_a.jpg,4.521
12618,10245927_453851368094939_886877651_a.jpg,4.75
12619,10245927_666387076762544_1153644424_a.jpg,4.78
12620,10245927_722666507784996_42581523_a.jpg,3.488
12621,10245928_1382403065342596_124843646_a.jpg,4.976
12622,10245928_1389590101321225_819346103_a.jpg,3.515
12623,10245928_1423602327897997_470704578_a.jpg,4.198
12624,10245928_1424716984452057_1100834609_a.jpg,4.353
12625,10245928_1463408303892274_623968463_a.jpg,4.995
12626,10245928_292745800874899_395193019_a.jpg,4.13
12627,10245928_310557512428469_458578605_a.jpg,5.237
12628,10245928_376027539202397_1392678405_a.jpg,5.642
12629,10245928_400799450061651_1908454572_a.jpg,4.862
12630,10245928_434621180007464_2078159844_a.jpg,3.34
12631,10245928_533937336717465_77601503_a.jpg,2.259
12632,10245928_535599693227955_1844967825_a.jpg,4.155
12633,10245928_607269369367983_238321171_a.jpg,4.664
12634,10245928_609767475776068_1214870166_a.jpg,4.269
12635,10245928_672743819454184_1585760146_a.jpg,5.544
12636,10245928_679113498802188_462949747_a.jpg,4.846
12637,10245928_680449285347679_1468261019_a.jpg,4.966
12638,10245928_687016981357464_419422296_a.jpg,5.016
12639,10245928_707600662616875_1949128287_a.jpg,4.808
12640,10245928_750779471598926_770352215_a.jpg,4.545
12641,10245928_820703804624392_778935721_a.jpg,4.749
12642,10245928_850146908336128_1426498483_a.jpg,3.95
12643,10245929_1383756025202485_863946212_a.jpg,3.92
12644,10245929_1438634826377450_1705323228_a.jpg,5.095
12645,10245929_1444171279166501_704507022_a.jpg,4.079
12646,10245929_1464264477138668_653049561_a.jpg,5.976
12647,10245929_260853887418756_720728282_a.jpg,4.99
12648,10245929_277657665746138_1497021923_a.jpg,3.714
12649,10245929_296207163877480_1752852000_a.jpg,3.961
12650,10245929_372703129539490_1214705664_a.jpg,4.224
12651,10245929_442686715861639_1080763623_a.jpg,3.755
12652,10245929_595054073923712_1142997654_a.jpg,4.587
12653,10245929_602008953226844_1079477460_a.jpg,5.782
12654,10245929_627243020657832_930020641_a.jpg,4.602
12655,10245929_628948470517402_1578544339_a.jpg,4.756
12656,10245929_720400161316590_910971408_a.jpg,4.083
12657,10245929_757045024313962_462932697_a.jpg,4.568
12658,10245930_1482681961948123_417474980_a.jpg,4.337
12659,10245930_1521647411395457_1807808793_a.jpg,4.238
12660,10245930_231199763737152_2136523703_a.jpg,4.146
12661,10245930_240168979440140_989341272_a.jpg,3.49
12662,10245930_258720620976496_509689676_a.jpg,5.178
12663,10245930_292619300893629_954289489_a.jpg,4.484
12664,10245930_425713174239538_1329310995_a.jpg,5.426
12665,10245930_455228717940453_955215664_a.jpg,5.531
12666,10245930_484055135027887_124411922_a.jpg,4.043
12667,10245930_525720360871016_648098749_a.jpg,4.323
12668,10245930_618343761584897_292706889_a.jpg,3.308
12669,10245930_639872602733952_1578401421_a.jpg,3.883
12670,10245930_655501257861885_1367818878_a.jpg,5.768
12671,10245930_659992124072594_162496102_a.jpg,4.308
12672,10245930_740871635965463_1169456595_a.jpg,3.791
12673,10245931_225690147630910_131834437_a.jpg,4.035
12674,10245931_255901011260959_1051338335_a.jpg,4.953
12675,10245931_267943193367052_1130314145_a.jpg,5.076
12676,10245931_439423016203879_442912331_a.jpg,4.694
12677,10245931_446220208814191_669554200_a.jpg,4.727
12678,10245931_647269782004965_1767229344_a.jpg,4.229
12679,10245931_664094076991296_739161054_a.jpg,3.773
12680,10245931_688656901172670_1209944234_a.jpg,4.654
12681,10245931_700770316646963_1429454917_a.jpg,4.143
12682,10245932_1410569312544482_545400916_a.jpg,4.264
12683,10245932_1469101463307109_2030267381_a.jpg,4.424
12684,10245932_1522775287949601_477288272_a.jpg,3.867
12685,10245932_300661396754381_1118518897_a.jpg,4.856
12686,10245932_388850034587759_1481980774_a.jpg,4.128
12687,10245932_427900747354025_1931400957_a.jpg,3.992
12688,10245932_488260047963883_639672959_a.jpg,3.628
12689,10245932_715178085200415_37582441_a.jpg,4.419
12690,10245932_720450521332149_31621301_a.jpg,5.029
12691,10245932_781068838579223_1320408267_a.jpg,5.546
12692,10245933_228667474000597_732854398_a.jpg,3.934
12693,10245933_277832619058998_873179635_a.jpg,4.319
12694,10245933_450928665037544_1287074072_a.jpg,3.706
12695,10245933_540940266022886_1491762591_a.jpg,3.962
12696,10245933_621071307969852_501726636_a.jpg,4.872
12697,10245934_1374352516180651_789941027_a.jpg,3.879
12698,10245934_1401989700075846_910372731_a.jpg,4.957
12699,10245934_1410075379256304_1580231421_a.jpg,4.802
12700,10245934_1437886159789541_1175874875_a.jpg,4.337
12701,10245934_1458900984344048_1206441328_a.jpg,4.631
12702,10245934_1489975437882583_2125746086_a.jpg,4.815
12703,10245934_1519551404938852_1259478427_a.jpg,4.128
12704,10245934_1523302174563575_2014240207_a.jpg,4.476
12705,10245934_269544856556779_1762294784_a.jpg,3.553
12706,10245934_439924012777137_2048677235_a.jpg,4.679
12707,10245934_613054015437511_582786738_a.jpg,3.469
12708,10245934_620072378074938_1249769290_a.jpg,4.888
12709,10245935_1441106669467083_1934424531_a.jpg,4.041
12710,10245935_1477705712444142_1820773633_a.jpg,4.003
12711,10245935_1484527911762665_352382516_a.jpg,5.013
12712,10245935_1484629798415883_510550492_a.jpg,3.94
12713,10245935_230086600529658_813011411_a.jpg,2.929
12714,10245935_269725149868539_757802667_a.jpg,3.933
12715,10245935_319100374881829_634523334_a.jpg,4.431
12716,10245935_459296547535747_1018412849_a.jpg,3.712
12717,10245935_641935589213368_800824086_a.jpg,4.46
12718,10245935_667834243276353_1665726479_a.jpg,4.301
12719,10245935_754667104551613_2092254566_a.jpg,3.872
12720,10245936_1455173271384796_109682804_a.jpg,3.709
12721,10245936_214999625376417_1587073513_a.jpg,4.496
12722,10245936_246860935497062_63535043_a.jpg,4.963
12723,10245936_288130008012801_1681627392_a.jpg,5.261
12724,10245936_305753469574219_607595822_a.jpg,4.866
12725,10245936_423287944474468_1052993386_a.jpg,4.314
12726,10245936_613711648713576_493582348_a.jpg,4.908
12727,10245936_664773490225527_1729525676_a.jpg,4.736
12728,10245937_1424421434479624_1717288146_a.jpg,4.555
12729,10245937_639987572745107_1506649950_a.jpg,3.41
12730,10245937_658300124205493_1722983756_a.jpg,5.349
12731,10245938_1378126652468905_1990027899_a.jpg,4.101
12732,10245938_1425274537723967_581409714_a.jpg,4.288
12733,10245938_1426094694307917_537457418_a.jpg,4.264
12734,10245938_244213559098904_436330057_a.jpg,4.433
12735,10245938_257737107739473_2132062740_a.jpg,5.432
12736,10245938_413756625434691_1448675978_a.jpg,3.784
12737,10245938_434551740021944_1765473279_a.jpg,3.974
12738,10245938_442746089203949_271761481_a.jpg,4.366
12739,10245938_540377949414161_1582985394_a.jpg,5.783
12740,10245938_559201974177565_48629432_a.jpg,4.716
12741,10245938_602957023113423_841196300_a.jpg,2.883
12742,10245939_1423951244527266_23265199_a.jpg,3.803
12743,10245939_234253623365430_1663997747_a.jpg,4.299
12744,10245939_272344506275483_821083381_a.jpg,4.664
12745,10245939_286561224840370_1556246402_a.jpg,4.021
12746,10245939_308020516018742_133181049_a.jpg,3.603
12747,10245939_313077112172662_1195843810_a.jpg,3.934
12748,10245939_422508391219577_1712826082_a.jpg,4.405
12749,10245939_555657017880875_740557723_a.jpg,2.741
12750,10245939_608043692622879_1224157677_a.jpg,4.716
12751,10245939_623374041066393_1621002881_a.jpg,3.77
12752,10245939_728245227207643_1879613159_a.jpg,4.393
12753,10245939_736818619695769_1272999568_a.jpg,3.834
12754,10245940_1388647704748702_729196573_a.jpg,3.907
12755,10245940_1408197489450595_1384087099_a.jpg,4.121
12756,10245940_1437448756500880_100872831_a.jpg,4.161
12757,10245940_1491019967786560_440025202_a.jpg,3.895
12758,10245940_1579136665644916_1088701560_a.jpg,4.125
12759,10245940_235915906611525_251001373_a.jpg,4.93
12760,10245940_241727382699149_504015781_a.jpg,4.144
12761,10245940_280095985486607_1194360325_a.jpg,5.039
12762,10245940_299744686849058_351326276_a.jpg,5.423
12763,10245940_304957172989262_1042141258_a.jpg,4.098
